VariableCode,RegionCode,YearCode,AggValue
pop,NAM,2005,1.93832000000000000
rgdpo,NAM,2006,15603.75683593750000000
pop,NAM,2006,1.97131700000000000
rgdpo,NAM,2007,16232.71289062500000000
pop,NAM,2007,2.00651400000000000
rgdpo,NAM,2008,18001.08007812500000000
pop,NAM,2008,2.04339400000000000
rgdpo,NAM,2009,17597.49609375000000000
pop,NAM,2009,2.08104400000000000
rgdpo,NAM,2010,19007.91796875000000000
pop,NAM,2010,2.11887400000000000
rgdpo,NAM,2011,20720.28320312500000000
pop,NAM,2011,2.15669800000000000
rgdpo,NAM,2012,22607.16015625000000000
pop,NAM,2012,2.19478300000000000
rgdpo,NAM,2013,22281.89257812500000000
pop,NAM,2013,2.23350800000000000
rgdpo,NAM,2014,25462.54101562500000000
pop,NAM,2014,2.27342300000000000
rgdpo,NAM,2015,25560.48437500000000000
pop,NAM,2015,2.31490400000000000
rgdpo,NAM,2016,24777.95312500000000000
pop,NAM,2016,2.35804400000000000
rgdpo,NAM,2017,23838.63476562500000000
pop,NAM,2017,2.40263300000000000
rgdpo,NAM,2018,23193.39843750000000000
pop,NAM,2018,2.44830100000000000
rgdpo,NAM,2019,23331.65625000000000000
pop,NAM,2019,2.49453000000000000
rgdpo,SYR,1990,18222.82421875000000000
pop,SYR,1990,12.44617100000000000
rgdpo,SYR,1991,16129.91210937500000000
pop,SYR,1991,12.81540100000000000
rgdpo,SYR,1992,16329.74804687500000000
pop,SYR,1992,13.18766300000000000
rgdpo,SYR,1993,15529.78515625000000000
pop,SYR,1993,13.56507200000000000
rgdpo,SYR,1994,14725.38964843750000000
pop,SYR,1994,13.95047600000000000
rgdpo,SYR,1995,15889.14746093750000000
pop,SYR,1995,14.34549200000000000
rgdpo,SYR,1996,16112.07714843750000000
pop,SYR,1996,14.75414200000000000
rgdpo,SYR,1997,18668.26562500000000000
rgdpo,GRD,1990,531.33142089843800000
pop,GRD,1990,0.09633100000000000
rgdpo,GRD,1991,550.04528808593800000
pop,GRD,1991,0.09646000000000000
rgdpo,GRD,1992,654.82812500000000000
pop,GRD,1992,0.09716500000000000
rgdpo,GRD,1993,601.92614746093800000
pop,GRD,1993,0.09823000000000000
rgdpo,GRD,1994,650.44757080078100000
pop,GRD,1994,0.09935200000000000
rgdpo,GRD,1995,679.95739746093800000
pop,GRD,1995,0.10028800000000000
rgdpo,GRD,1996,791.84014892578100000
pop,GRD,1996,0.10100100000000000
rgdpo,GRD,1997,755.17431640625000000
pop,GRD,1997,0.10156700000000000
rgdpo,GRD,1998,806.87213134765600000
pop,GRD,1998,0.10202100000000000
rgdpo,GRD,1999,819.13134765625000000
pop,GRD,1999,0.10243200000000000
rgdpo,GRD,2000,813.84893798828100000
pop,GRD,2000,0.10283300000000000
rgdpo,GRD,2001,698.05755615234400000
pop,GRD,2001,0.10324900000000000
rgdpo,GRD,2002,763.15917968750000000
pop,GRD,2002,0.10363400000000000
rgdpo,GRD,2003,644.96520996093800000
pop,GRD,2003,0.10400500000000000
rgdpo,GRD,2004,826.37652587890600000
pop,GRD,2004,0.10434700000000000
rgdpo,GRD,2005,969.89715576171900000
pop,GRD,2005,0.10466100000000000
rgdpo,GRD,2006,955.08612060546900000
pop,GRD,2006,0.10493300000000000
rgdpo,GRD,2007,1018.03100585938000000
pop,GRD,2007,0.10519000000000000
rgdpo,GRD,2008,1089.36401367188000000
pop,GRD,2008,0.10545600000000000
rgdpo,GRD,2009,1033.27172851563000000
pop,GRD,2009,0.10578900000000000
rgdpo,GRD,2010,1120.48437500000000000
pop,GRD,2010,0.10623300000000000
rgdpo,GRD,2011,1207.10546875000000000
pop,GRD,2011,0.10679600000000000
rgdpo,GRD,2012,1247.05346679688000000
pop,GRD,2012,0.10744600000000000
rgdpo,GRD,2013,1287.19323730469000000
pop,GRD,2013,0.10817000000000000
rgdpo,GRD,2014,1397.13134765625000000
pop,GRD,2014,0.10890200000000000
rgdpo,GRD,2015,1437.42211914063000000
pop,GRD,2015,0.10959900000000000
rgdpo,GRD,2016,1515.27197265625000000
pop,GRD,2016,0.11026100000000000
rgdpo,GRD,2017,1570.98144531250000000
pop,GRD,2017,0.11087400000000000
rgdpo,GRD,2018,1666.11425781250000000
pop,GRD,2018,0.11145400000000000
rgdpo,GRD,2019,1721.96569824219000000
pop,GRD,2019,0.11200300000000000
rgdpo,ROU,1990,192325.67187500000000000
pop,ROU,1990,23.48916000000000000
rgdpo,SDN,2012,139387.40625000000000000
pop,SDN,2012,36.19378300000000000
rgdpo,SDN,2013,142009.01562500000000000
pop,SDN,2013,37.07255000000000000
rgdpo,SDN,2014,164254.09375000000000000
pop,SDN,2014,37.97765500000000000
rgdpo,SDN,2015,161233.15625000000000000
pop,SDN,2015,38.90295000000000000
rgdpo,SDN,2016,167317.46875000000000000
pop,SDN,2016,39.84743900000000000
rgdpo,SDN,2017,175231.56250000000000000
pop,SDN,2017,40.81339700000000000
rgdpo,SDN,2018,179207.68750000000000000
pop,SDN,2018,41.80153300000000000
rgdpo,SDN,2019,181135.73437500000000000
pop,SDN,2019,42.81323800000000000
rgdpo,SYR,2015,102853.74218750000000000
pop,SYR,2015,17.99740800000000000
rgdpo,SYR,2016,112669.51562500000000000
pop,SYR,2016,17.46557500000000000
rgdpo,SYR,2017,113875.60937500000000000
pop,SYR,2017,17.09567800000000000
rgdpo,SYR,2018,116457.60156250000000000
pop,SYR,2018,16.94505700000000000
rgdpo,SYR,2019,123085.00781250000000000
pop,SYR,2019,17.07013500000000000
rgdpo,UKR,1990,614836.37500000000000000
pop,UKR,1990,51.46310500000000000
rgdpo,UKR,1991,571082.43750000000000000
pop,UKR,1991,51.46127300000000000
rgdpo,UKR,1992,524222.00000000000000000
pop,UKR,1992,51.41596500000000000
rgdpo,UKR,1993,419866.81250000000000000
pop,UKR,1993,51.31601000000000000
rgdpo,UKR,1994,343168.59375000000000000
pop,UKR,1994,51.14777300000000000
rgdpo,UKR,1995,301517.31250000000000000
pop,UKR,1995,50.90378500000000000
rgdpo,UKR,1996,290502.25000000000000000
pop,UKR,1996,50.58047500000000000
rgdpo,UKR,1997,261243.32812500000000000
pop,UKR,1997,50.18727600000000000
rgdpo,UKR,1998,247676.68750000000000000
pop,UKR,1998,49.74652300000000000
rgdpo,UKR,1999,239276.59375000000000000
pop,UKR,1999,49.28873400000000000
rgdpo,UKR,2000,237864.60937500000000000
pop,UKR,2000,48.83806500000000000
rgdpo,UKR,2001,252438.78125000000000000
pop,UKR,2001,48.40165600000000000
rgdpo,UKR,2002,264554.31250000000000000
pop,UKR,2002,47.98003900000000000
rgdpo,UKR,2003,294260.37500000000000000
pop,UKR,2003,47.58246100000000000
rgdpo,UKR,2004,323804.90625000000000000
pop,UKR,2004,47.21749300000000000
rgdpo,UKR,2005,375065.50000000000000000
pop,UKR,2005,46.89077200000000000
rgdpo,UKR,2006,416074.65625000000000000
pop,UKR,2006,46.60739500000000000
rgdpo,UKR,2007,472384.78125000000000000
pop,UKR,2007,46.36635300000000000
rgdpo,UKR,2008,508443.68750000000000000
pop,UKR,2008,46.15871100000000000
rgdpo,UKR,2009,425953.56250000000000000
rgdpo,CIV,1990,28958.04687500000000000
pop,CIV,1990,11.92487700000000000
rgdpo,CIV,1991,29703.99804687500000000
pop,CIV,1991,12.36240700000000000
rgdpo,CIV,1992,31055.66406250000000000
pop,CIV,1992,12.81242100000000000
rgdpo,CIV,1993,30672.93945312500000000
pop,CIV,1993,13.27164300000000000
rgdpo,CIV,1994,30134.75390625000000000
pop,CIV,1994,13.73543300000000000
rgdpo,CIV,1995,34665.87890625000000000
pop,CIV,1995,14.19976200000000000
rgdpo,CIV,1996,37597.74609375000000000
pop,CIV,1996,14.66512700000000000
rgdpo,CIV,1997,37664.26562500000000000
pop,CIV,1997,15.13066300000000000
rgdpo,CIV,1998,38518.36328125000000000
pop,CIV,1998,15.58941400000000000
rgdpo,CIV,1999,37961.42187500000000000
pop,CIV,1999,16.03257300000000000
rgdpo,CIV,2000,37206.94531250000000000
pop,CIV,2000,16.45466800000000000
rgdpo,CIV,2001,37474.15234375000000000
pop,CIV,2001,16.85302600000000000
rgdpo,CIV,2002,36997.44531250000000000
pop,CIV,2002,17.23153900000000000
rgdpo,CIV,2003,41318.60546875000000000
pop,CIV,2003,17.59961000000000000
rgdpo,CIV,2004,39324.26171875000000000
pop,CIV,2004,17.97049400000000000
rgdpo,CIV,2005,39309.31250000000000000
pop,CIV,2005,18.35451400000000000
rgdpo,CIV,2006,41182.76171875000000000
pop,CIV,2006,18.75491600000000000
rgdpo,CIV,2007,43601.98437500000000000
pop,CIV,2007,19.17123700000000000
rgdpo,CIV,2008,46264.02343750000000000
pop,CIV,2008,19.60556900000000000
rgdpo,CIV,2009,50301.55468750000000000
pop,CIV,2009,20.05914700000000000
rgdpo,CIV,2010,57416.21875000000000000
pop,CIV,2010,20.53295000000000000
rgdpo,CIV,2011,60760.73437500000000000
pop,CIV,2011,21.02865500000000000
rgdpo,CIV,2012,72098.40625000000000000
pop,CIV,2012,21.54718800000000000
rgdpo,CIV,2013,80790.08593750000000000
pop,CIV,2013,22.08750400000000000
rgdpo,CIV,2014,92654.22656250000000000
pop,CIV,2014,22.64768400000000000
rgdpo,CIV,2015,105490.87500000000000000
pop,CIV,2015,23.22614300000000000
rgdpo,CIV,2016,108304.00000000000000000
pop,CIV,2016,23.82271400000000000
rgdpo,CIV,2017,111163.03906250000000000
pop,CIV,2017,24.43747000000000000
rgdpo,CIV,2018,120752.56250000000000000
pop,CIV,2018,25.06923000000000000
rgdpo,CIV,2019,129491.77343750000000000
pop,CIV,2019,25.71654400000000000
rgdpo,GEO,1998,16725.55859375000000000
pop,GEO,1998,4.57539800000000000
rgdpo,GEO,1999,16716.57617187500000000
pop,GEO,1999,4.45664700000000000
rgdpo,GEO,2000,16712.87500000000000000
pop,GEO,2000,4.36218700000000000
rgdpo,GEO,2001,17758.26367187500000000
pop,GEO,2001,4.29697900000000000
rgdpo,GEO,2002,18997.68554687500000000
pop,GEO,2002,4.25857100000000000
rgdpo,GEO,2003,21115.13671875000000000
pop,GEO,2003,4.23892900000000000
rgdpo,GEO,2004,22980.37500000000000000
pop,GEO,2004,4.22581600000000000
rgdpo,GEO,2005,25652.58203125000000000
pop,GEO,2005,4.21016800000000000
rgdpo,GEO,2006,29468.84375000000000000
pop,GEO,2006,4.18972000000000000
rgdpo,GEO,2007,32952.94921875000000000
pop,GEO,2007,4.16686700000000000
rgdpo,GEO,2008,34404.45312500000000000
pop,GEO,2008,4.14265500000000000
rgdpo,GEO,2009,34939.60546875000000000
pop,GEO,2009,4.11949400000000000
rgdpo,GEO,2010,36534.48437500000000000
pop,GEO,2010,4.09909900000000000
rgdpo,GEO,2011,39661.07031250000000000
pop,GEO,2011,4.08101700000000000
rgdpo,GEO,2012,42720.05859375000000000
pop,GEO,2012,4.06410600000000000
rgdpo,GEO,2013,44351.81250000000000000
pop,GEO,2013,4.04870100000000000
rgdpo,GEO,2014,47383.81640625000000000
pop,GEO,2014,4.03531100000000000
rgdpo,GEO,2015,51087.30859375000000000
pop,GEO,2015,4.02418300000000000
rgdpo,GEO,2016,53355.21093750000000000
pop,GEO,2016,4.01545000000000000
rgdpo,GEO,2017,57609.70703125000000000
pop,GEO,2017,4.00871600000000000
rgdpo,GEO,2018,60610.92187500000000000
pop,GEO,2018,4.00294200000000000
rgdpo,GEO,2019,68167.48437500000000000
pop,GEO,2019,3.99676500000000000
rgdpo,MNG,2013,34402.53515625000000000
pop,MNG,2013,2.88179100000000000
rgdpo,MNG,2014,33503.64453125000000000
pop,MNG,2014,2.94010800000000000
rgdpo,MNG,2015,32338.41015625000000000
pop,MNG,2015,2.99843900000000000
rgdpo,MNG,2016,31716.95703125000000000
pop,MNG,2016,3.05636400000000000
rgdpo,MNG,2017,32623.93945312500000000
pop,MNG,2017,3.11378600000000000
rgdpo,MNG,2018,34158.23828125000000000
pop,MNG,2018,3.17021600000000000
rgdpo,MNG,2019,38380.40234375000000000
pop,MNG,2019,3.22516700000000000
rgdpo,OMN,1990,24783.92382812500000000
pop,OMN,1990,1.81216100000000000
rgdpo,OMN,1991,22862.48632812500000000
pop,OMN,1991,1.89376800000000000
rgdpo,OMN,1992,26009.21484375000000000
pop,OMN,1992,1.98327500000000000
rgdpo,OMN,1993,25228.67773437500000000
pop,OMN,1993,2.07210400000000000
rgdpo,OMN,1994,24496.24023437500000000
pop,QAT,1993,0.50147900000000000
rgdpo,QAT,1994,14595.57421875000000000
pop,QAT,1994,0.50704100000000000
rgdpo,QAT,1995,15790.58496093750000000
pop,QAT,1995,0.51344200000000000
rgdpo,QAT,1996,16200.37402343750000000
pop,QAT,1996,0.52253100000000000
rgdpo,QAT,1997,21326.78125000000000000
pop,QAT,1997,0.53532100000000000
rgdpo,QAT,1998,20490.33203125000000000
pop,QAT,1998,0.55156200000000000
rgdpo,QAT,1999,27140.35546875000000000
pop,QAT,1999,0.57048900000000000
rgdpo,QAT,2000,38924.39062500000000000
pop,QAT,2000,0.59246800000000000
rgdpo,QAT,2001,41995.21093750000000000
pop,QAT,2001,0.61501200000000000
rgdpo,QAT,2002,41172.14453125000000000
pop,QAT,2002,0.64086800000000000
rgdpo,QAT,2003,59017.18359375000000000
pop,QAT,2003,0.68178800000000000
rgdpo,QAT,2004,73432.29687500000000000
pop,QAT,2004,0.75333400000000000
rgdpo,QAT,2005,102003.01562500000000000
pop,QAT,2005,0.86541600000000000
rgdpo,QAT,2006,135084.59375000000000000
pop,QAT,2006,1.02271100000000000
rgdpo,QAT,2007,168118.95312500000000000
pop,QAT,2007,1.21843400000000000
rgdpo,QAT,2008,232052.65625000000000000
pop,QAT,2008,1.43666500000000000
rgdpo,QAT,2009,204151.35937500000000000
pop,QAT,2009,1.65495000000000000
rgdpo,QAT,2010,256145.70312500000000000
pop,QAT,2010,1.85632700000000000
rgdpo,QAT,2011,341661.18750000000000000
pop,QAT,2011,2.03587100000000000
rgdpo,QAT,2012,371576.15625000000000000
pop,QAT,2012,2.19607300000000000
rgdpo,QAT,2013,385461.09375000000000000
pop,QAT,2013,2.33657400000000000
rgdpo,QAT,2014,362147.78125000000000000
pop,QAT,2014,2.45919800000000000
rgdpo,QAT,2015,277705.90625000000000000
pop,QAT,2015,2.56571000000000000
rgdpo,QAT,2016,274271.93750000000000000
pop,QAT,2016,2.65437400000000000
rgdpo,QAT,2017,300454.59375000000000000
pop,QAT,2017,2.72472800000000000
rgdpo,QAT,2018,324852.06250000000000000
pop,QAT,2018,2.78168200000000000
rgdpo,QAT,2019,323141.15625000000000000
pop,QAT,2019,2.83206700000000000
rgdpo,SEN,1990,21646.51953125000000000
pop,SEN,1990,7.52630700000000000
rgdpo,SEN,1991,21193.43164062500000000
pop,SEN,1991,7.75549600000000000
rgdpo,SEN,1992,21325.21289062500000000
pop,SEN,1992,7.99009600000000000
rgdpo,SEN,1993,20917.69140625000000000
pop,SEN,1993,8.22676000000000000
rgdpo,SEN,1994,21843.94726562500000000
pop,SEN,1994,8.46106800000000000
rgdpo,SEN,1995,22101.66796875000000000
pop,SEN,1995,8.69016400000000000
rgdpo,SEN,1996,25493.09765625000000000
pop,SEN,1996,8.91286100000000000
rgdpo,SEN,1997,25624.42578125000000000
pop,SEN,1997,9.13087700000000000
rgdpo,SEN,1998,25446.11718750000000000
pop,SEN,1998,9.34777400000000000
rgdpo,SEN,1999,27677.47265625000000000
pop,SEN,1999,9.56872200000000000
rgdpo,SEN,2000,27249.23242187500000000
pop,SEN,2000,9.79773400000000000
rgdpo,SEN,2001,28507.24023437500000000
pop,SEN,2001,10.03610400000000000
rgdpo,SEN,2002,28832.57812500000000000
pop,SEN,2002,10.28369900000000000
rgdpo,SEN,2003,29001.60937500000000000
pop,SEN,2003,10.54146700000000000
rgdpo,SEN,2004,29770.88867187500000000
pop,SEN,2004,10.81008300000000000
rgdpo,SEN,2005,32380.70507812500000000
pop,SEN,2005,11.09011600000000000
rgdpo,SEN,2006,32757.18750000000000000
pop,SEN,2006,11.38226800000000000
rgdpo,SEN,2007,34770.63281250000000000
pop,SEN,2007,11.68708000000000000
rgdpo,SEN,2008,35091.83984375000000000
pop,SEN,2008,12.00470100000000000
rgdpo,SEN,2009,37461.67578125000000000
pop,SEN,2009,12.33508400000000000
rgdpo,SEN,2010,39352.82812500000000000
pop,SEN,2010,12.67814800000000000
rgdpo,SEN,2011,40398.94921875000000000
pop,SEN,2011,13.03380900000000000
rgdpo,SEN,2012,42461.60546875000000000
pop,SEN,2012,13.40199200000000000
rgdpo,SEN,2013,41221.11718750000000000
pop,SEN,2013,13.78242400000000000
rgdpo,SEN,2014,42370.90234375000000000
pop,SEN,2014,14.17473900000000000
rgdpo,SEN,2015,44750.59765625000000000
pop,SEN,2015,14.57845900000000000
rgdpo,SEN,2016,46485.66796875000000000
pop,SEN,2016,14.99351900000000000
rgdpo,SEN,2017,48342.32031250000000000
pop,SEN,2017,15.41935500000000000
rgdpo,SEN,2018,50598.65625000000000000
pop,SEN,2018,15.85432300000000000
rgdpo,SEN,2019,52927.86718750000000000
pop,SEN,2019,16.29636400000000000
rgdpo,TCA,1990,420.74319458007800000
pop,TCA,1990,0.01211100000000000
rgdpo,TCA,1991,456.30450439453100000
pop,TCA,1991,0.01281100000000000
rgdpo,TCA,1992,484.02606201171900000
pop,TCA,1992,0.01363200000000000
rgdpo,TCA,1993,540.92108154296900000
pop,TCA,1993,0.01452600000000000
rgdpo,TCA,1994,595.32153320312500000
pop,TCA,1994,0.01540700000000000
rgdpo,TCA,1995,649.72052001953100000
pop,TCA,1995,0.01621600000000000
rgdpo,TCA,1996,590.03900146484400000
pop,TCA,1996,0.01692600000000000
rgdpo,EGY,1990,132647.25000000000000000
pop,EGY,1990,56.13447500000000000
rgdpo,EGY,1991,155248.15625000000000000
pop,EGY,1991,57.42454900000000000
rgdpo,EGY,1992,170926.81250000000000000
pop,EGY,1992,58.66681400000000000
rgdpo,EGY,1993,199609.06250000000000000
pop,EGY,1993,59.88065800000000000
rgdpo,EGY,1994,228184.68750000000000000
pop,EGY,1994,61.09580400000000000
rgdpo,EGY,1995,271376.65625000000000000
pop,EGY,1995,62.33403400000000000
rgdpo,EGY,1996,327021.71875000000000000
pop,EGY,1996,63.60162900000000000
rgdpo,EGY,1997,337608.37500000000000000
pop,EGY,1997,64.89227000000000000
rgdpo,EGY,1998,343306.90625000000000000
pop,EGY,1998,66.20026900000000000
rgdpo,EGY,1999,360157.62500000000000000
pop,EGY,1999,67.51559100000000000
rgdpo,EGY,2000,372323.90625000000000000
pop,EGY,2000,68.83156100000000000
rgdpo,EGY,2001,391962.06250000000000000
pop,EGY,2001,70.15266100000000000
rgdpo,EGY,2002,403559.00000000000000000
pop,EGY,2002,71.48504300000000000
rgdpo,EGY,2003,418803.09375000000000000
pop,EGY,2003,72.82609700000000000
rgdpo,EGY,2004,438648.00000000000000000
pop,EGY,2004,74.17207300000000000
rgdpo,EGY,2005,464731.59375000000000000
pop,EGY,2005,75.52356900000000000
rgdpo,EGY,2006,502090.15625000000000000
pop,EGY,2006,76.87366300000000000
rgdpo,EGY,2007,579941.50000000000000000
pop,EGY,2007,78.23212600000000000
rgdpo,EGY,2008,696611.00000000000000000
pop,EGY,2008,79.63607900000000000
rgdpo,EGY,2009,752683.31250000000000000
pop,EGY,2009,81.13479800000000000
rgdpo,EGY,2010,862343.06250000000000000
pop,EGY,2010,82.76123500000000000
rgdpo,EGY,2011,972481.31250000000000000
pop,EGY,2011,84.52925200000000000
rgdpo,EGY,2012,1133662.37500000000000000
pop,EGY,2012,86.42224300000000000
rgdpo,EGY,2013,1126936.87500000000000000
pop,EGY,2013,88.40464600000000000
rgdpo,EGY,2014,1118017.37500000000000000
pop,EGY,2014,90.42465600000000000
rgdpo,EGY,2015,1166771.25000000000000000
pop,EGY,2015,92.44254700000000000
rgdpo,EGY,2016,1142655.62500000000000000
pop,EGY,2016,94.44707300000000000
rgdpo,EGY,2017,1158246.00000000000000000
pop,EGY,2017,96.44259100000000000
rgdpo,EGY,2018,1208533.12500000000000000
pop,EGY,2018,98.42359800000000000
rgdpo,EGY,2019,1210669.75000000000000000
pop,EGY,2019,100.38807300000000000
rgdpo,PRT,1990,156697.39062500000000000
pop,PRT,1990,9.89536400000000000
rgdpo,PRT,1991,163826.00000000000000000
pop,PRT,1991,9.91604900000000000
rgdpo,PRT,1992,169565.07812500000000000
pop,PRT,1992,9.95130300000000000
rgdpo,PRT,1993,174030.45312500000000000
pop,PRT,1993,9.99664000000000000
rgdpo,PRT,1994,185586.20312500000000000
pop,PRT,1994,10.04504400000000000
rgdpo,PRT,1995,193266.93750000000000000
pop,PRT,1995,10.09132500000000000
rgdpo,THA,1990,335173.78125000000000000
pop,THA,1990,56.55818600000000000
rgdpo,THA,1991,356749.28125000000000000
pop,THA,1991,57.23246500000000000
rgdpo,THA,1992,395548.31250000000000000
pop,THA,1992,57.81102100000000000
rgdpo,THA,1993,429723.15625000000000000
pop,THA,1993,58.33777300000000000
rgdpo,USA,2016,19095196.00000000000000000
pop,USA,2016,323.01599500000000000
rgdpo,USA,2017,19542980.00000000000000000
pop,USA,2017,325.08475600000000000
rgdpo,USA,2018,20155260.00000000000000000
pop,USA,2018,327.09626500000000000
rgdpo,USA,2019,20595844.00000000000000000
pop,USA,2019,329.06491700000000000
rgdpo,UZB,1990,127877.44531250000000000
pop,UZB,1990,20.39834800000000000
rgdpo,UZB,1991,122892.71093750000000000
pop,UZB,1991,20.88487000000000000
rgdpo,UZB,1992,100480.62500000000000000
pop,UZB,1992,21.37511900000000000
rgdpo,UZB,1993,119543.75000000000000000
pop,UZB,1993,21.86197500000000000
rgdpo,UZB,1994,103282.03125000000000000
pop,UZB,1994,22.33620200000000000
rgdpo,UZB,1995,102665.94531250000000000
pop,UZB,1995,22.79102600000000000
rgdpo,UZB,1996,112217.79687500000000000
pop,UZB,1996,23.22529800000000000
rgdpo,UZB,1997,107560.12500000000000000
pop,UZB,1997,23.64048900000000000
rgdpo,UZB,1998,105837.53906250000000000
pop,UZB,1998,24.03601400000000000
rgdpo,UZB,1999,112095.99218750000000000
pop,UZB,1999,24.41204500000000000
rgdpo,UZB,2000,110130.70312500000000000
pop,UZB,2000,24.76995500000000000
rgdpo,UZB,2001,119767.95312500000000000
pop,UZB,2001,25.10856300000000000
rgdpo,UZB,2002,128762.79687500000000000
pop,UZB,2002,25.43112200000000000
rgdpo,UZB,2003,136698.59375000000000000
pop,UZB,2003,25.74910100000000000
rgdpo,UZB,2004,146233.00000000000000000
pop,UZB,2004,26.07760700000000000
rgdpo,UZB,2005,154792.32812500000000000
pop,UZB,2005,26.42778900000000000
rgdpo,UZB,2006,160371.59375000000000000
pop,UZB,2006,26.80407200000000000
rgdpo,UZB,2007,183883.28125000000000000
pop,UZB,2007,27.20471100000000000
rgdpo,UZB,2008,191750.75000000000000000
pop,UZB,2008,27.62698200000000000
rgdpo,UZB,2009,211542.06250000000000000
rgdpo,JPN,1990,3658643.50000000000000000
pop,JPN,1990,124.50524000000000000
rgdpo,JPN,1991,3886576.00000000000000000
pop,JPN,1991,124.92977200000000000
rgdpo,JPN,1992,4028564.75000000000000000
pop,JPN,1992,125.33129700000000000
rgdpo,JPN,1993,4149531.25000000000000000
pop,JPN,1993,125.70741100000000000
rgdpo,JPN,1994,4282784.50000000000000000
pop,JPN,1994,126.05312900000000000
rgdpo,JPN,1995,4521830.00000000000000000
pop,JPN,1995,126.36548400000000000
rgdpo,JPN,1996,4756702.50000000000000000
pop,JPN,1996,126.64409400000000000
rgdpo,JPN,1997,4777019.50000000000000000
pop,JPN,1997,126.89273800000000000
rgdpo,JPN,1998,4719694.50000000000000000
pop,JPN,1998,127.11743400000000000
rgdpo,JPN,1999,4719478.00000000000000000
pop,JPN,1999,127.32607000000000000
rgdpo,JPN,2000,4835114.00000000000000000
pop,JPN,2000,127.52417400000000000
rgdpo,JPN,2001,4785269.00000000000000000
pop,JPN,2001,127.71382800000000000
rgdpo,JPN,2002,4781225.00000000000000000
pop,JPN,2002,127.89307800000000000
rgdpo,JPN,2003,4860082.50000000000000000
pop,JPN,2003,128.05837200000000000
rgdpo,JPN,2004,4987367.00000000000000000
pop,JPN,2004,128.20419500000000000
rgdpo,JPN,2005,5110410.00000000000000000
pop,JPN,2005,128.32611600000000000
rgdpo,JPN,2006,5169780.00000000000000000
pop,JPN,2006,128.42273400000000000
rgdpo,JPN,2007,5270966.50000000000000000
pop,JPN,2007,128.49405700000000000
rgdpo,JPN,2008,5180551.00000000000000000
pop,JPN,2008,128.53864600000000000
rgdpo,JPN,2009,4892599.50000000000000000
pop,JPN,2009,128.55518900000000000
rgdpo,JPN,2010,5114662.00000000000000000
pop,JPN,2010,128.54235300000000000
rgdpo,JPN,2011,5032318.50000000000000000
pop,JPN,2011,128.49896500000000000
rgdpo,JPN,2012,5038807.50000000000000000
pop,JPN,2012,128.42357100000000000
rgdpo,JPN,2013,5089779.00000000000000000
pop,JPN,2013,128.31419500000000000
rgdpo,JPN,2014,5020598.00000000000000000
pop,JPN,2014,128.16863900000000000
rgdpo,JPN,2015,5154499.50000000000000000
pop,JPN,2015,127.98513300000000000
rgdpo,MAC,1990,8854.26953125000000000
pop,MAC,1990,0.34380800000000000
rgdpo,MAC,1991,9809.71191406250000000
pop,MAC,1991,0.35362600000000000
rgdpo,MAC,1992,11485.15625000000000000
pop,MAC,1992,0.36231100000000000
rgdpo,MAC,1993,12188.54589843750000000
pop,MAC,1993,0.37019900000000000
rgdpo,MAC,1994,12738.33496093750000000
pop,MAC,1994,0.37779800000000000
rgdpo,MAC,1995,13604.21582031250000000
pop,MAC,1995,0.38551300000000000
rgdpo,MAC,1996,13427.16406250000000000
pop,MAC,1996,0.39337300000000000
rgdpo,MAC,1997,13335.56054687500000000
pop,MAC,1997,0.40135200000000000
rgdpo,MAC,1998,12823.39355468750000000
pop,MAC,1998,0.40961600000000000
rgdpo,MAC,1999,12708.27148437500000000
pop,MAC,1999,0.41838300000000000
rgdpo,MAC,2000,13485.53808593750000000
pop,MAC,2000,0.42778200000000000
rgdpo,MAC,2001,13904.74804687500000000
pop,MAC,2001,0.43793800000000000
rgdpo,MAC,2002,15420.23242187500000000
pop,MAC,2002,0.44882100000000000
rgdpo,MAC,2003,18030.54687500000000000
pop,MAC,2003,0.46016500000000000
rgdpo,MAC,2004,22771.23046875000000000
pop,MAC,2004,0.47159700000000000
rgdpo,MAC,2005,24250.15820312500000000
pop,MAC,2005,0.48285800000000000
rgdpo,MAC,2006,28233.96093750000000000
pop,MAC,2006,0.49379900000000000
rgdpo,MAC,2007,33801.78515625000000000
pop,MAC,2007,0.50451100000000000
rgdpo,MAC,2008,38129.48437500000000000
pop,MAC,2008,0.51523900000000000
rgdpo,MAC,2009,42179.88281250000000000
pop,MAC,2009,0.52640000000000000
rgdpo,MAC,2010,56330.03906250000000000
pop,MAC,2010,0.53821900000000000
rgdpo,MAC,2011,76852.10156250000000000
pop,MAC,2011,0.55083200000000000
rgdpo,MAC,2012,81328.60937500000000000
pop,MAC,2012,0.56403900000000000
rgdpo,MAC,2013,82676.28125000000000000
pop,MAC,2013,0.57737200000000000
rgdpo,MAC,2014,85617.09375000000000000
pop,MAC,2014,0.59020800000000000
rgdpo,MAC,2015,59676.50390625000000000
pop,MAC,2015,0.60208500000000000
rgdpo,MAC,2016,55677.73828125000000000
pop,MAC,2016,0.61283600000000000
rgdpo,MAC,2017,58560.04687500000000000
pop,MAC,2017,0.62258500000000000
rgdpo,MAC,2018,62839.70703125000000000
pop,MAC,2018,0.63163600000000000
rgdpo,MAC,2019,59874.16406250000000000
pop,MAC,2019,0.64044500000000000
rgdpo,USA,1990,9978170.00000000000000000
