VariableCode,RegionCode,YearCode,AggValue
pop,ETH,1990,47.88786500000000000
hc,ETH,1990,1.07416749000549000
rgdpo,ETH,1991,35628.21484375000000000
pop,ETH,1991,49.60996900000000000
hc,ETH,1991,1.08518457412720000
rgdpo,ETH,1992,32184.56250000000000000
pop,ETH,1992,51.42358500000000000
hc,ETH,1992,1.09631466865540000
rgdpo,ETH,1993,35477.49218750000000000
pop,ETH,1993,53.29556600000000000
hc,ETH,1993,1.10755896568298000
rgdpo,ETH,1994,33141.25781250000000000
pop,ETH,1994,55.18099800000000000
hc,ETH,1994,1.11891853809357000
rgdpo,ETH,1995,37184.75390625000000000
pop,ETH,1995,57.04790800000000000
hc,ETH,1995,1.13039457798004000
rgdpo,ETH,1996,37822.33203125000000000
pop,ETH,1996,58.88353000000000000
hc,ETH,1996,1.14198839664459000
rgdpo,ETH,1997,41456.16015625000000000
pop,ETH,1997,60.69744300000000000
hc,ETH,1997,1.15370106697083000
rgdpo,ETH,1998,38372.18359375000000000
pop,ETH,1998,62.50772400000000000
hc,ETH,1998,1.16553390026093000
rgdpo,ETH,1999,39770.58203125000000000
pop,ETH,1999,64.34301300000000000
hc,ETH,1999,1.17748808860779000
rgdpo,ETH,2000,39298.02343750000000000
pop,ETH,2000,66.22480400000000000
hc,ETH,2000,1.18956494331360000
rgdpo,ETH,2001,45865.35156250000000000
pop,ETH,2001,68.15942300000000000
hc,ETH,2001,1.19845557212830000
rgdpo,ETH,2002,40717.57031250000000000
pop,ETH,2002,70.14209100000000000
hc,ETH,2002,1.20741271972656000
rgdpo,ETH,2003,43444.14453125000000000
pop,ETH,2003,72.17058400000000000
hc,ETH,2003,1.21643686294556000
rgdpo,ETH,2004,51397.94140625000000000
pop,ETH,2004,74.23950500000000000
hc,ETH,2004,1.22552835941315000
rgdpo,ETH,2005,61544.68359375000000000
pop,ETH,2005,76.34631100000000000
hc,ETH,2005,1.23468780517578000
rgdpo,ETH,2006,62281.60156250000000000
pop,ETH,2006,78.48920600000000000
hc,ETH,2006,1.24391579627991000
rgdpo,ETH,2007,74171.87500000000000000
pop,ETH,2007,80.67434800000000000
hc,ETH,2007,1.25321269035339000
rgdpo,ETH,2008,81136.99218750000000000
pop,ETH,2008,82.91623500000000000
hc,ETH,2008,1.26257908344269000
rgdpo,ETH,2009,85821.36718750000000000
pop,ETH,2009,85.23391300000000000
hc,ETH,2009,1.27201545238495000
rgdpo,ETH,2010,101266.17187500000000000
pop,ETH,2010,87.63996400000000000
hc,ETH,2010,1.28152239322662000
rgdpo,ETH,2011,114232.12500000000000000
pop,ETH,2011,90.13992900000000000
hc,ETH,2011,1.29974734783173000
rgdpo,ETH,2012,123886.12500000000000000
rgdpo,BGD,1990,157995.67187500000000000
pop,BGD,1990,103.17195600000000000
hc,BGD,1990,1.46280634403229000
rgdpo,BGD,1991,164056.92187500000000000
pop,BGD,1991,105.59912700000000000
hc,BGD,1991,1.48074245452881000
rgdpo,BGD,1992,168774.82812500000000000
pop,BGD,1992,107.98370400000000000
hc,BGD,1992,1.49889862537384000
rgdpo,BGD,1993,173082.34375000000000000
pop,BGD,1993,110.35063900000000000
hc,BGD,1993,1.51727735996246000
rgdpo,BGD,1994,181230.29687500000000000
pop,BGD,1994,112.73768300000000000
hc,BGD,1994,1.53588140010834000
rgdpo,BGD,1995,189809.14062500000000000
pop,BGD,1995,115.16993000000000000
hc,BGD,1995,1.55471360683441000
rgdpo,BGD,1996,195331.85937500000000000
pop,BGD,1996,117.64993200000000000
hc,BGD,1996,1.57138729095459000
rgdpo,BGD,1997,195050.04687500000000000
pop,BGD,1997,120.16056400000000000
hc,BGD,1997,1.58823966979980000
rgdpo,BGD,1998,193522.00000000000000000
pop,BGD,1998,122.68281500000000000
hc,BGD,1998,1.60527288913727000
rgdpo,BGD,1999,187660.25000000000000000
pop,BGD,1999,125.18965100000000000
hc,BGD,1999,1.62248873710632000
rgdpo,BGD,2000,194071.18750000000000000
pop,BGD,2000,127.65785400000000000
hc,BGD,2000,1.63988935947418000
rgdpo,BGD,2001,199795.34375000000000000
pop,BGD,2001,130.08870200000000000
hc,BGD,2001,1.66190958023071000
rgdpo,BGD,2002,210411.37500000000000000
pop,BGD,2002,132.47808600000000000
hc,BGD,2002,1.68422555923462000
rgdpo,BGD,2003,216588.25000000000000000
pop,BGD,2003,134.79160300000000000
hc,BGD,2003,1.70684111118317000
rgdpo,BGD,2004,222153.35937500000000000
pop,BGD,2004,136.98643200000000000
hc,BGD,2004,1.72466349601746000
rgdpo,BGD,2005,231691.15625000000000000
pop,BGD,2005,139.03550500000000000
hc,BGD,2005,1.74209010601044000
rgdpo,BGD,2006,252800.78125000000000000
pop,BGD,2006,140.92116700000000000
hc,BGD,2006,1.76760101318359000
rgdpo,BGD,2007,282226.40625000000000000
pop,BGD,2007,142.66037600000000000
hc,BGD,2007,1.79348564147949000
rgdpo,BGD,2008,316497.03125000000000000
pop,BGD,2008,144.30416700000000000
hc,BGD,2008,1.81974923610687000
rgdpo,BGD,2009,343453.96875000000000000
pop,BGD,2009,145.92479700000000000
hc,BGD,2009,1.84639751911163000
rgdpo,BGD,2010,391172.81250000000000000
pop,BGD,2010,147.57543000000000000
hc,BGD,2010,1.87343597412109000
rgdpo,BGD,2011,452299.84375000000000000
pop,BGD,2011,149.27313900000000000
hc,BGD,2011,1.89753115177155000
rgdpo,BGD,2012,470216.21875000000000000
pop,BGD,2012,151.00573900000000000
hc,BGD,2012,1.92193627357483000
rgdpo,BGD,2013,498137.21875000000000000
pop,BGD,2013,152.76141800000000000
hc,BGD,2013,1.94665527343750000
rgdpo,BGD,2014,533593.68750000000000000
pop,BGD,2014,154.51738200000000000
hc,BGD,2014,1.97169220447540000
rgdpo,BGD,2015,580460.93750000000000000
pop,BGD,2015,156.25627600000000000
hc,BGD,2015,1.99705111980438000
rgdpo,BGD,2016,605641.50000000000000000
pop,BGD,2016,157.97715300000000000
hc,BGD,2016,2.02273631095886000
rgdpo,BGD,2017,656738.93750000000000000
pop,BGD,2017,159.68542400000000000
hc,BGD,2017,2.04875159263611000
rgdpo,BGD,2018,714599.56250000000000000
pop,BGD,2018,161.37670800000000000
hc,BGD,2018,2.07510161399841000
rgdpo,BGD,2019,759470.62500000000000000
pop,BGD,2019,163.04616100000000000
hc,BGD,2019,2.10179042816162000
rgdpo,ISR,1990,105208.66406250000000000
pop,ISR,1990,4.44835300000000000
hc,ISR,1990,3.14541149139404000
rgdpo,ISR,1991,114560.70312500000000000
pop,ISR,1991,4.58930200000000000
hc,ISR,1991,3.16145086288452000
rgdpo,ISR,1992,124223.76562500000000000
pop,ISR,1992,4.75282400000000000
hc,ISR,1992,3.17757225036621000
rgdpo,ISR,1993,131178.79687500000000000
pop,ISR,1993,4.92941500000000000
hc,ISR,1993,3.19377565383911000
rgdpo,ISR,1994,140028.21875000000000000
pop,ISR,1994,5.10557700000000000
hc,ISR,1994,3.21006178855896000
rgdpo,ISR,1995,150968.59375000000000000
pop,ISR,1995,5.27136700000000000
hc,ISR,1995,3.22643089294434000
rgdpo,ISR,1996,162328.25000000000000000
pop,ISR,1996,5.42424900000000000
hc,ISR,1996,3.24387788772583000
rgdpo,ISR,1997,171885.45312500000000000
pop,ISR,1997,5.56655300000000000
hc,ISR,1997,3.26141881942749000
rgdpo,ISR,1998,180630.43750000000000000
pop,ISR,1998,5.69927300000000000
hc,ISR,1998,3.27905488014221000
rgdpo,ISR,1999,191088.76562500000000000
pop,ISR,1999,5.82494100000000000
hc,ISR,1999,3.29678606987000000
rgdpo,ISR,2000,210053.20312500000000000
pop,ISR,2000,5.94595000000000000
hc,ISR,2000,3.31461334228516000
rgdpo,ISR,2001,212886.87500000000000000
pop,ISR,2001,6.06067600000000000
hc,ISR,2001,3.32587480545044000
rgdpo,ISR,2002,213561.29687500000000000
rgdpo,DZA,1990,250425.25000000000000000
pop,DZA,1990,25.75886900000000000
hc,DZA,1990,1.51294791698456000
rgdpo,DZA,1991,245636.28125000000000000
pop,DZA,1991,26.40047900000000000
hc,DZA,1991,1.55154621601105000
rgdpo,DZA,1992,244668.70312500000000000
pop,DZA,1992,27.02832600000000000
hc,DZA,1992,1.59112918376923000
rgdpo,DZA,1993,234160.28125000000000000
pop,DZA,1993,27.63551500000000000
hc,DZA,1993,1.63172209262848000
rgdpo,DZA,1994,235861.04687500000000000
pop,DZA,1994,28.21377400000000000
hc,DZA,1994,1.67335057258606000
rgdpo,DZA,1995,247243.21875000000000000
pop,DZA,1995,28.75778500000000000
hc,DZA,1995,1.71434307098389000
rgdpo,DZA,1996,260883.56250000000000000
pop,DZA,1996,29.26640500000000000
hc,DZA,1996,1.74720609188080000
rgdpo,DZA,1997,252715.09375000000000000
pop,DZA,1997,29.74297900000000000
hc,DZA,1997,1.78069901466370000
rgdpo,DZA,1998,262476.21875000000000000
pop,DZA,1998,30.19275400000000000
hc,DZA,1998,1.81483399868011000
rgdpo,DZA,1999,272028.65625000000000000
pop,DZA,1999,30.62340600000000000
hc,DZA,1999,1.84962320327759000
rgdpo,DZA,2000,301252.00000000000000000
pop,DZA,2000,31.04223500000000000
hc,DZA,2000,1.88507950305939000
rgdpo,DZA,2001,303689.43750000000000000
pop,DZA,2001,31.45151400000000000
hc,DZA,2001,1.90001463890076000
rgdpo,DZA,2002,314770.18750000000000000
pop,DZA,2002,31.85510900000000000
hc,DZA,2002,1.91506826877594000
rgdpo,DZA,2003,343126.65625000000000000
pop,DZA,2003,32.26415700000000000
hc,DZA,2003,1.93024098873138000
rgdpo,DZA,2004,360710.12500000000000000
pop,DZA,2004,32.69216300000000000
hc,DZA,2004,1.94553411006927000
rgdpo,DZA,2005,409618.96875000000000000
pop,DZA,2005,33.14972400000000000
hc,DZA,2005,1.96094822883606000
rgdpo,DZA,2006,451620.21875000000000000
pop,DZA,2006,33.64100200000000000
hc,DZA,2006,1.97648453712463000
rgdpo,DZA,2007,467829.12500000000000000
pop,DZA,2007,34.16697200000000000
hc,DZA,2007,1.99214398860931000
rgdpo,DZA,2008,501294.78125000000000000
pop,DZA,2008,34.73060800000000000
hc,DZA,2008,2.00792741775513000
rgdpo,DZA,2009,460958.65625000000000000
pop,DZA,2009,35.33388100000000000
hc,DZA,2009,2.02383589744568000
rgdpo,DZA,2010,532781.75000000000000000
pop,DZA,2010,35.97745500000000000
hc,DZA,2010,2.03987050056458000
rgdpo,DZA,2011,569128.31250000000000000
pop,DZA,2011,36.66144500000000000
hc,DZA,2011,2.07550859451294000
rgdpo,DZA,2012,559592.37500000000000000
pop,DZA,2012,37.38389500000000000
hc,DZA,2012,2.11176919937134000
rgdpo,DZA,2013,544573.00000000000000000
pop,DZA,2013,38.14013300000000000
hc,DZA,2013,2.14866352081299000
rgdpo,DZA,2014,537308.06250000000000000
pop,DZA,2014,38.92369200000000000
hc,DZA,2014,2.18620228767395000
rgdpo,DZA,2015,497077.31250000000000000
pop,DZA,2015,39.72802500000000000
hc,DZA,2015,2.22439670562744000
rgdpo,DZA,2016,480720.68750000000000000
pop,DZA,2016,40.55139200000000000
hc,DZA,2016,2.26325869560242000
rgdpo,DZA,2017,472188.00000000000000000
pop,DZA,2017,41.38918900000000000
hc,DZA,2017,2.30279946327209000
rgdpo,DZA,2018,497182.15625000000000000
pop,DZA,2018,42.22840800000000000
hc,DZA,2018,2.34303092956543000
rgdpo,DZA,2019,507487.56250000000000000
pop,DZA,2019,43.05305400000000000
hc,DZA,2019,2.38396549224854000
rgdpo,GUY,1990,2320.95800781250000000
pop,GUY,1990,0.74330900000000000
hc,GUY,1990,2.24722433090210000
rgdpo,GUY,1991,2350.48999023438000000
pop,GUY,1991,0.74447400000000000
hc,GUY,1991,2.26532769203186000
rgdpo,GUY,1992,2560.26293945313000000
pop,GUY,1992,0.74860200000000000
hc,GUY,1992,2.28357672691345000
rgdpo,GUY,1993,2778.90576171875000000
pop,GUY,1993,0.75414400000000000
hc,GUY,1993,2.30197286605835000
rgdpo,GUY,1994,2884.14306640625000000
pop,GUY,1994,0.75889600000000000
hc,GUY,1994,2.32051706314087000
rgdpo,GUY,1995,3000.72363281250000000
pop,GUY,1995,0.76129100000000000
hc,GUY,1995,2.33921074867249000
rgdpo,GUY,1996,3199.02075195313000000
pop,GUY,1996,0.76079500000000000
hc,GUY,1996,2.35805487632751000
rgdpo,GUY,1997,3404.79492187500000000
pop,GUY,1997,0.75797000000000000
hc,GUY,1997,2.37705087661743000
rgdpo,GUY,1998,3298.84399414063000000
pop,GUY,1998,0.75377800000000000
hc,GUY,1998,2.39620018005371000
rgdpo,GUY,1999,3371.99047851563000000
pop,GUY,1999,0.74967400000000000
hc,GUY,1999,2.41550350189209000
rgdpo,GUY,2000,3500.22143554688000000
pop,GUY,2000,0.74671500000000000
hc,GUY,2000,2.43496227264404000
rgdpo,GUY,2001,3828.63403320313000000
pop,GUY,2001,0.74520600000000000
hc,GUY,2001,2.45191597938538000
rgdpo,GUY,2002,4006.78027343750000000
pop,ISR,2002,6.16931300000000000
hc,ISR,2002,3.33717417716980000
rgdpo,ISR,2003,205449.06250000000000000
pop,ISR,2003,6.27837400000000000
hc,ISR,2003,3.34851217269897000
rgdpo,ISR,2004,204806.89062500000000000
pop,ISR,2004,6.39651400000000000
hc,ISR,2004,3.35988879203796000
rgdpo,ISR,2005,207742.46875000000000000
pop,ISR,2005,6.52947900000000000
hc,ISR,2005,3.37130379676819000
rgdpo,ISR,2006,210287.68750000000000000
pop,ISR,2006,6.68063700000000000
hc,ISR,2006,3.40424275398254000
rgdpo,ISR,2007,214178.90625000000000000
pop,ISR,2007,6.84714100000000000
hc,ISR,2007,3.43750333786011000
rgdpo,ISR,2008,215497.81250000000000000
pop,ISR,2008,7.02083600000000000
hc,ISR,2008,3.47108888626099000
rgdpo,ISR,2009,227777.06250000000000000
pop,ISR,2009,7.19003400000000000
hc,ISR,2009,3.50500273704529000
rgdpo,ISR,2010,240089.12500000000000000
pop,ISR,2010,7.34644600000000000
hc,ISR,2010,3.53924798965454000
rgdpo,ISR,2011,252041.48437500000000000
pop,ISR,2011,7.48710000000000000
hc,ISR,2011,3.57504606246948000
rgdpo,ISR,2012,265843.40625000000000000
pop,ISR,2012,7.61495200000000000
hc,ISR,2012,3.61162757873535000
rgdpo,ISR,2013,279062.75000000000000000
pop,ISR,2013,7.73484100000000000
hc,ISR,2013,3.64901423454285000
rgdpo,ISR,2014,284561.65625000000000000
pop,ISR,2014,7.85421300000000000
hc,ISR,2014,3.68722796440125000
rgdpo,ISR,2015,297448.84375000000000000
pop,ISR,2015,7.97849000000000000
hc,ISR,2015,3.72629237174988000
rgdpo,ISR,2016,316568.62500000000000000
pop,ISR,2016,8.10898500000000000
hc,ISR,2016,3.76623058319092000
rgdpo,ISR,2017,321337.18750000000000000
pop,ISR,2017,8.24384800000000000
hc,ISR,2017,3.80706763267517000
rgdpo,ISR,2018,320538.56250000000000000
pop,ISR,2018,8.38151600000000000
hc,ISR,2018,3.84882855415344000
rgdpo,ISR,2019,328529.53125000000000000
pop,ISR,2019,8.51937700000000000
hc,ISR,2019,3.89154005050659000
rgdpo,ITA,1990,1541241.87500000000000000
pop,ITA,1990,57.04823600000000000
hc,ITA,1990,2.55384540557861000
rgdpo,ITA,1991,1588199.50000000000000000
pop,ITA,1991,57.08811300000000000
hc,ITA,1991,2.57664871215820000
rgdpo,ITA,1992,1617795.25000000000000000
pop,ITA,1992,57.14530600000000000
hc,ITA,1992,2.59761786460876000
rgdpo,ITA,1993,1614803.25000000000000000
pop,ITA,1993,57.19761300000000000
hc,ITA,1993,2.61875796318054000
rgdpo,ITA,1994,1667777.00000000000000000
pop,ITA,1994,57.21354400000000000
hc,ITA,1994,2.64006972312927000
rgdpo,ITA,1995,1748618.12500000000000000
pop,ITA,1995,57.17440800000000000
hc,ITA,1995,2.66155529022217000
rgdpo,ITA,1996,1782923.12500000000000000
pop,ITA,1996,57.06522500000000000
hc,ITA,1996,2.68321537971497000
rgdpo,ITA,1997,1856405.25000000000000000
pop,ITA,1997,56.90364000000000000
hc,ITA,1997,2.70505213737488000
rgdpo,ITA,1998,1942746.25000000000000000
pop,ITA,1998,56.74276000000000000
hc,ITA,1998,2.72706627845764000
rgdpo,ITA,1999,1997615.00000000000000000
pop,ITA,1999,56.65563200000000000
hc,ITA,1999,2.74925971031189000
rgdpo,ITA,2000,2046561.75000000000000000
pop,ITA,2000,56.69217800000000000
hc,ITA,2000,2.77163362503052000
rgdpo,ITA,2001,2047270.50000000000000000
pop,ITA,2001,56.87514700000000000
hc,ITA,2001,2.79335689544678000
rgdpo,ITA,2002,2019462.75000000000000000
pop,ITA,2002,57.18251900000000000
hc,ITA,2002,2.81525039672852000
rgdpo,ITA,2003,2028394.50000000000000000
pop,ITA,2003,57.56458800000000000
hc,ITA,2003,2.83731555938721000
rgdpo,ITA,2004,2040372.75000000000000000
pop,ITA,2004,57.94842400000000000
hc,ITA,2004,2.85955357551575000
rgdpo,ITA,2005,2123677.25000000000000000
pop,ITA,2005,58.28121200000000000
hc,ITA,2005,2.88196587562561000
rgdpo,ITA,2006,2202942.75000000000000000
pop,ITA,2006,58.54261900000000000
hc,ITA,2006,2.90455389022827000
rgdpo,ITA,2007,2307500.75000000000000000
pop,ITA,2007,58.74786100000000000
hc,ITA,2007,2.92731904983521000
rgdpo,ITA,2008,2359304.75000000000000000
pop,ITA,2008,58.92210900000000000
hc,ITA,2008,2.95026254653931000
rgdpo,ITA,2009,2266004.00000000000000000
pop,ITA,2009,59.10562500000000000
hc,ITA,2009,2.97338581085205000
rgdpo,ITA,2010,2293011.00000000000000000
pop,ITA,2010,59.32522900000000000
hc,ITA,2010,2.99669027328491000
rgdpo,ITA,2011,2351126.50000000000000000
pop,ITA,2011,59.58907600000000000
hc,ITA,2011,3.01423954963684000
rgdpo,MLT,1990,5463.12695312500000000
pop,MLT,1990,0.36201500000000000
hc,MLT,1990,2.56577396392822000
rgdpo,MLT,1991,5845.72656250000000000
pop,MLT,1991,0.36500200000000000
hc,MLT,1991,2.58950662612915000
rgdpo,MLT,1992,5809.47851562500000000
pop,MLT,1992,0.36789100000000000
pop,BTN,2008,0.67161300000000000
rgdpo,BTN,2009,5215.51171875000000000
pop,BTN,2009,0.67832300000000000
rgdpo,BTN,2010,6102.19140625000000000
pop,BTN,2010,0.68550300000000000
rgdpo,BTN,2011,6341.96093750000000000
pop,BTN,2011,0.69329800000000000
rgdpo,BTN,2012,6640.04980468750000000
pop,BTN,2012,0.70158100000000000
rgdpo,BTN,2013,6101.76708984375000000
pop,BTN,2013,0.71023700000000000
rgdpo,BTN,2014,6313.13378906250000000
pop,BTN,2014,0.71905500000000000
rgdpo,BTN,2015,7117.79394531250000000
pop,BTN,2015,0.72787600000000000
rgdpo,BTN,2016,7786.91943359375000000
pop,BTN,2016,0.73670800000000000
rgdpo,BTN,2017,8342.89062500000000000
pop,BTN,2017,0.74556300000000000
rgdpo,BTN,2018,8643.50976562500000000
pop,BTN,2018,0.75438800000000000
rgdpo,CRI,2009,61673.82031250000000000
pop,CRI,2009,4.52074000000000000
hc,CRI,2009,2.52549815177917000
rgdpo,CRI,2010,62831.00781250000000000
pop,CRI,2010,4.57737800000000000
hc,CRI,2010,2.52004694938660000
rgdpo,CRI,2011,66766.73437500000000000
pop,CRI,2011,4.63308600000000000
hc,CRI,2011,2.54592204093933000
rgdpo,CRI,2012,70761.73437500000000000
pop,CRI,2012,4.68800000000000000
hc,CRI,2012,2.56810927391052000
rgdpo,CRI,2013,69764.05468750000000000
pop,CRI,2013,4.74210700000000000
hc,CRI,2013,2.58583259582520000
rgdpo,CRI,2014,73966.50000000000000000
pop,CRI,2014,4.79539600000000000
hc,CRI,2014,2.60367846488953000
rgdpo,CRI,2015,79182.87500000000000000
pop,CRI,2015,4.84780400000000000
hc,CRI,2015,2.62164735794067000
rgdpo,CRI,2016,84422.15625000000000000
pop,CRI,2016,4.89934500000000000
hc,CRI,2016,2.63974022865295000
rgdpo,CRI,2017,89731.84375000000000000
pop,CRI,2017,4.94995400000000000
hc,CRI,2017,2.65795803070068000
rgdpo,CRI,2018,91075.38281250000000000
pop,CRI,2018,4.99944100000000000
hc,CRI,2018,2.67630171775818000
rgdpo,CRI,2019,93491.82812500000000000
pop,CRI,2019,5.04756100000000000
hc,CRI,2019,2.69477176666260000
rgdpo,HRV,1990,65532.15234375000000000
pop,HRV,1990,4.77637400000000000
hc,HRV,1990,2.68058419227600000
rgdpo,HRV,1991,51880.95312500000000000
pop,HRV,1991,4.76000300000000000
hc,HRV,1991,2.70368075370789000
rgdpo,HRV,1992,45309.37109375000000000
pop,HRV,1992,4.73286200000000000
hc,HRV,1992,2.72697615623474000
rgdpo,HRV,1993,42015.17578125000000000
pop,HRV,1993,4.69753800000000000
hc,HRV,1993,2.75047254562378000
rgdpo,HRV,1994,45113.45312500000000000
pop,HRV,1994,4.65780300000000000
hc,HRV,1994,2.77417135238647000
rgdpo,HRV,1995,47557.91406250000000000
pop,HRV,1995,4.61676600000000000
hc,HRV,1995,2.79807424545288000
rgdpo,HRV,1996,49119.55468750000000000
pop,HRV,1996,4.57488800000000000
hc,HRV,1996,2.82011985778809000
rgdpo,HRV,1997,53162.98828125000000000
pop,HRV,1997,4.53240100000000000
hc,HRV,1997,2.84233951568604000
rgdpo,HRV,1998,54498.95703125000000000
pop,HRV,1998,4.49190700000000000
hc,HRV,1998,2.86473393440247000
rgdpo,HRV,1999,55548.44140625000000000
pop,HRV,1999,4.45643700000000000
hc,HRV,1999,2.88730502128601000
rgdpo,HRV,2000,59457.61328125000000000
pop,HRV,2000,4.42807500000000000
hc,HRV,2000,2.91005373001099000
rgdpo,HRV,2001,62203.13281250000000000
pop,HRV,2001,4.40807500000000000
hc,HRV,2001,2.93770194053650000
rgdpo,HRV,2002,66871.96875000000000000
pop,HRV,2002,4.39579900000000000
hc,HRV,2002,2.96561288833618000
rgdpo,HRV,2003,71193.31250000000000000
pop,HRV,2003,4.38889500000000000
hc,HRV,2003,2.99378895759583000
rgdpo,HRV,2004,73213.44531250000000000
pop,HRV,2004,4.38388200000000000
hc,HRV,2004,3.02223277091980000
rgdpo,HRV,2005,79473.25000000000000000
pop,HRV,2005,4.37805800000000000
hc,HRV,2005,3.05094695091248000
rgdpo,KHM,1990,10109.11035156250000000
pop,KHM,1990,8.97559700000000000
hc,KHM,1990,1.43332946300507000
rgdpo,KHM,1991,11031.21289062500000000
pop,KHM,1991,9.28929900000000000
hc,KHM,1991,1.44341206550598000
rgdpo,KHM,1992,14034.76074218750000000
pop,KHM,1992,9.62388900000000000
hc,KHM,1992,1.45356559753418000
rgdpo,KHM,1993,12567.65527343750000000
pop,KHM,1993,9.97073300000000000
hc,KHM,1993,1.46379053592682000
rgdpo,KHM,1994,14059.80859375000000000
pop,KHM,1994,10.31789900000000000
hc,KHM,1994,1.47408747673035000
rgdpo,KHM,1995,15439.28710937500000000
pop,KHM,1995,10.65613800000000000
hc,KHM,1995,1.48445677757263000
rgdpo,KHM,1996,14693.30078125000000000
pop,KHM,1996,10.98291700000000000
hc,KHM,1996,1.49549949169159000
rgdpo,KHM,1997,15137.31542968750000000
pop,KHM,1997,11.29860000000000000
hc,KHM,1997,1.50662446022034000
rgdpo,KHM,1998,14639.78808593750000000
pop,GMB,2012,1.90501300000000000
hc,GMB,2012,1.49872958660126000
rgdpo,GMB,2013,4805.46289062500000000
pop,GMB,2013,1.96371200000000000
hc,GMB,2013,1.52047646045685000
rgdpo,GMB,2014,4638.57226562500000000
pop,GMB,2014,2.02404200000000000
hc,GMB,2014,1.54333031177521000
rgdpo,GMB,2015,4736.37841796875000000
pop,GMB,2015,2.08586000000000000
hc,GMB,2015,1.56736004352570000
rgdpo,GMB,2016,4636.33642578125000000
pop,GMB,2016,2.14913600000000000
hc,GMB,2016,1.59263968467712000
rgdpo,GMB,2017,4852.90478515625000000
pop,GMB,2017,2.21388900000000000
hc,GMB,2017,1.61924922466278000
rgdpo,GMB,2018,5430.74609375000000000
pop,GMB,2018,2.28009400000000000
hc,GMB,2018,1.64727485179901000
rgdpo,GMB,2019,5655.29296875000000000
pop,GMB,2019,2.34770600000000000
hc,GMB,2019,1.67680978775024000
rgdpo,ITA,2012,2301511.00000000000000000
pop,ITA,2012,59.87947100000000000
hc,ITA,2012,3.03189158439636000
rgdpo,ITA,2013,2246689.25000000000000000
pop,ITA,2013,60.16683000000000000
hc,ITA,2013,3.04964733123779000
rgdpo,ITA,2014,2232717.75000000000000000
pop,ITA,2014,60.40962000000000000
hc,ITA,2014,3.06750679016113000
rgdpo,ITA,2015,2241117.00000000000000000
pop,ITA,2015,60.57849400000000000
hc,ITA,2015,3.08547067642212000
rgdpo,ITA,2016,2351041.25000000000000000
pop,ITA,2016,60.66306000000000000
hc,ITA,2016,3.10353994369507000
rgdpo,ITA,2017,2436383.25000000000000000
pop,ITA,2017,60.67370100000000000
hc,ITA,2017,3.12171483039856000
rgdpo,ITA,2018,2458235.75000000000000000
pop,ITA,2018,60.62729100000000000
hc,ITA,2018,3.13999652862549000
rgdpo,ITA,2019,2466327.50000000000000000
pop,ITA,2019,60.55007500000000000
hc,ITA,2019,3.15838503837585000
rgdpo,LVA,1997,24748.51171875000000000
pop,LVA,1997,2.45330700000000000
hc,LVA,1997,2.76377201080322000
rgdpo,LVA,1998,25902.36523437500000000
pop,LVA,1998,2.43054900000000000
hc,LVA,1998,2.78565740585327000
rgdpo,LVA,1999,26721.65625000000000000
pop,LVA,1999,2.40809200000000000
hc,LVA,1999,2.80771565437317000
rgdpo,LVA,2000,28260.00976562500000000
pop,LVA,2000,2.38416400000000000
hc,LVA,2000,2.82994890213013000
rgdpo,LVA,2001,30325.77148437500000000
pop,LVA,2001,2.35869300000000000
hc,LVA,2001,2.85625934600830000
rgdpo,LVA,2002,31348.43554687500000000
pop,LVA,2002,2.33253000000000000
hc,LVA,2002,2.88281440734863000
rgdpo,LVA,2003,31995.59765625000000000
pop,LVA,2003,2.30584800000000000
hc,LVA,2003,2.90961670875549000
rgdpo,LVA,2004,33193.85156250000000000
pop,LVA,2004,2.27892100000000000
hc,LVA,2004,2.93666768074036000
rgdpo,LVA,2005,37609.67968750000000000
pop,LVA,2005,2.25199300000000000
hc,LVA,2005,2.96397042274475000
rgdpo,LVA,2006,39778.31250000000000000
pop,LVA,2006,2.22506600000000000
hc,LVA,2006,2.97694563865662000
rgdpo,LVA,2007,43205.10546875000000000
pop,LVA,2007,2.19808900000000000
hc,LVA,2007,2.98997783660889000
rgdpo,LVA,2008,45639.49609375000000000
pop,LVA,2008,2.17125900000000000
hc,LVA,2008,3.00306701660156000
rgdpo,LVA,2009,39659.46484375000000000
pop,LVA,2009,2.14478500000000000
hc,LVA,2009,3.01621341705322000
rgdpo,LVA,2010,40952.02343750000000000
pop,LVA,2010,2.11886100000000000
hc,LVA,2010,3.02941751480103000
rgdpo,LVA,2011,44953.77734375000000000
pop,LVA,2011,2.09361000000000000
hc,LVA,2011,3.04292941093445000
rgdpo,LVA,2012,46669.96484375000000000
pop,LVA,2012,2.06901600000000000
hc,LVA,2012,3.05658626556396000
rgdpo,LVA,2013,46382.71875000000000000
pop,LVA,2013,2.04495700000000000
hc,LVA,2013,3.07039070129395000
rgdpo,LVA,2014,47728.14062500000000000
pop,LVA,2014,2.02121900000000000
hc,LVA,2014,3.08434391021729000
rgdpo,LVA,2015,49375.71875000000000000
pop,LVA,2015,1.99767400000000000
hc,LVA,2015,3.09844875335693000
rgdpo,LVA,2016,50344.99609375000000000
pop,LVA,2016,1.97426600000000000
hc,LVA,2016,3.11270642280579000
rgdpo,LVA,2017,52996.41015625000000000
pop,LVA,2017,1.95109700000000000
hc,LVA,2017,3.12711954116821000
rgdpo,LVA,2018,54939.58593750000000000
